  0.39526108, 0.35667789, 0.67077214, 2.3947787e-006;
  0.39537513, 0.35738736, 0.6713087, 2.390499e-006;
  0.39537513, 0.35738736, 0.6713087, 2.390499e-006;
  0.39537513, 0.35738736, 0.6713087, 2.390499e-006;
  0.39526108, 0.35667789, 0.67077214, 2.3947787e-006;
  0.39540288, 0.36428598, 0.67557031, 3.2824435e-006;
  0.40132996, 0.41169792, 0.71237713, 3.9554893e-006;
  0.40132996, 0.41169792, 0.71237713, 3.9554893e-006;
  0.40132996, 0.41169792, 0.71237713, 3.9554893e-006;
  0.40132996, 0.41169792, 0.71237713, 3.9554893e-006;
  0.40132996, 0.41169792, 0.71237713, 3.9554893e-006;
  0.40132996, 0.41169792, 0.71237713, 3.9554893e-006;
  0.40132996, 0.41169792, 0.71237713, 3.9554893e-006;
  0.39695141, 0.37188375, 0.68227053, 2.817211e-006;
  0.39537513, 0.35738736, 0.6713087, 2.390499e-006;
  0.39537513, 0.35738736, 0.6713087, 2.390499e-006;
  0.3913132, 0.40370208, 0.69895273, 7.7668046e-005;
  0.39537513, 0.35738736, 0.6713087, 2.390499e-006;
  0.39536479, 0.35732287, 0.67125994, 2.3908881e-006;
  0.39537513, 0.35738736, 0.6713087, 2.390499e-006;
  0.36102632, 0.40176904, 0.66661066, 8.370208e-006;
  0.24625914, 0.74650967, 0.77873266, 0.00013252936;
  0.38707355, 0.49723786, 0.75904173, 0.00021133451;
  0.2730816, 0.17432976, 0.45143688, 0.00024552329;
  0.26240978, 0.037868679, 0.35353249, 2.9848102e-006;
  0.26738146, 0.041034337, 0.35861003, 3.8355397e-006;
  0.21458876, 0.095387541, 0.28451654, 6.9571452e-006;
  0.21530589, 0.082774684, 0.28811464, 7.7492341e-006;
  0.21736327, 0.080529563, 0.2913211, 7.5700368e-006;
  0.21847621, 0.091480739, 0.30859172, 7.2010648e-006;
  0.24964228, 0.095439099, 0.36968482, 9.1585707e-006;
  0.27128509, 0.24715002, 0.49542487, 3.9036058e-005;
  0.31231546, 0.45685095, 0.64683092, 3.6409689e-005;
  0.38915423, 0.31868821, 0.6420418, 2.6239222e-006;
  0.38915423, 0.31868821, 0.6420418, 2.6239222e-006;
  0.38915423, 0.31868821, 0.6420418, 2.6239222e-006;
  0.38915423, 0.31868821, 0.6420418, 2.6239222e-006;
  0.38915423, 0.31868821, 0.6420418, 2.6239222e-006;
  0.38915423, 0.31868821, 0.6420418, 2.6239222e-006;
  0.38915423, 0.31868821, 0.6420418, 2.6239222e-006;
  0.38915423, 0.31868821, 0.6420418, 2.6239222e-006;
  0.34400263, 0.44707003, 0.66906762, 1.8131675e-005;
  0.38220209, 0.33544275, 0.64466739, 5.9984759e-006;
  0.38915423, 0.31868821, 0.6420418, 2.6239222e-006;
  0.38915423, 0.31868821, 0.6420418, 2.6239222e-006;
  0.38915423, 0.31868821, 0.6420418, 2.6239222e-006;
  0.26972076, 0.57340205, 0.68103474, 6.5792483e-005;
  0.26927069, 0.71438801, 0.78044397, 0.00013180368;
  0.21214065, 0.87498355, 0.83640647, 0.00020287599;
  0.19454755, 0.91945446, 0.85522562, 0.00021065037;
  0.25782889, 0.70696127, 0.77148545, 0.00019045862;
  0.35180289, 0.47216853, 0.7077195, 0.00017402845;
  0.35818914, 0.7866562, 0.93070692, 0.00079098553;
  0.36086407, 0.79099774, 0.93659937, 0.0009331202;
  0.35739675, 0.80550194, 0.94298136, 0.0011561851;
  0.35566473, 0.80958974, 0.94434845, 0.0012340712;
  0.33747593, 0.83383363, 0.94202101, 0.0015422298;
  0.3424125, 0.81821793, 0.93492341, 0.0012904264;
  0.35692993, 0.81324667, 0.9476462, 0.0011255724;
  0.33562589, 0.86829847, 0.96530062, 0.002591565;
  0.33599678, 0.86734009, 0.96499318, 0.0025660447;
  0.34065312, 0.85530752, 0.96113455, 0.002245625;
  0.31864032, 0.86668134, 0.94419688, 0.0020346527;
  0.3294397, 0.85818535, 0.95113021, 0.0021557829;
  0.34984785, 0.78186941, 0.91865867, 0.0011635287;
  0.37850037, 0.69089472, 0.88469058, 0.00027254119;
  0.34003517, 0.77871668, 0.90399659, 0.00090261572;
  0.33947051, 0.66940647, 0.8280108, 0.00078371679;
  0.36915031, 0.6956169, 0.87802178, 0.00030892927;
  0.34544143, 0.68882293, 0.84187663, 0.00057689211;
  0.28801003, 0.61130261, 0.71748763, 0.00038116932;
  0.32428384, 0.68747967, 0.81888682, 0.00033378569;
  0.31004816, 0.54891849, 0.71357435, 8.4197221e-005;
  0.38988, 0.32320315, 0.64545631, 2.5966897e-006;
  0.39343628, 0.34532613, 0.66218722, 2.4632493e-006;
  0.3917048, 0.33455485, 0.65404123, 2.5282188e-006;
  0.39113456, 0.33100745, 0.65135843, 2.5496158e-006;
  0.3943072, 0.35074404, 0.66628456, 2.4305702e-006;
  0.39550284, 0.35864219, 0.67225754, 2.4333992e-006;
  0.39537513, 0.35738736, 0.6713087, 2.390499e-006;
  0.3951565, 0.35608497, 0.67032373, 2.4046637e-006]
