  0.50108016, 0.89134181, 0.13719292;
  0.46228242, 0.87183446, 0.15515934;
  0.42725509, 0.85825729, 0.15168053;
  0.4289692, 0.84398186, 0.17475101;
  0.46348727, 0.83754921, 0.21240719;
  0.50044298, 0.84531033, 0.22387236;
  0.51671559, 0.86701834, 0.18933801;
  0.52014565, 0.8953231, 0.14126897;
  0.52399099, 0.90822434, 0.11641656;
  0.53238434, 0.910923, 0.11198314;
  0.53896207, 0.91866028, 0.10174383;
  0.54151398, 0.92193699, 0.098011374;
  0.54231614, 0.92272949, 0.09512037;
  0.54430938, 0.92278492, 0.092983283;
  0.54567957, 0.91982675, 0.097172767;
  0.5439676, 0.90826225, 0.1154421;
  0.54206812, 0.87905943, 0.16162886;
  0.53910279, 0.85206181, 0.20144895;
  0.52130932, 0.85885429, 0.16843343;
  0.49960208, 0.89067745, 0.10172182;
  0.49938592, 0.9002912, 0.090789855;
  0.51296079, 0.89678997, 0.10349889;
  0.52215689, 0.89476448, 0.10611686;
  0.51882863, 0.89470249, 0.098245263;
  0.51411468, 0.88891089, 0.10382997;
  0.51925528, 0.88863575, 0.11121922;
  0.52937078, 0.89903867, 0.10384287;
  0.53782928, 0.89727533, 0.11522989;
  0.54236382, 0.87086749, 0.1651531;
  0.54633486, 0.83511043, 0.23015718;
  0.55026472, 0.81384152, 0.24880853;
  0.55543184, 0.84271878, 0.17919019;
  0.54221475, 0.876746, 0.10648119;
  0.50245416, 0.84304833, 0.14535785;
  0.45911795, 0.84076953, 0.15811442;
  0.44564793, 0.84939188, 0.15840717;
  0.46352255, 0.85727322, 0.15861025;
  0.49987036, 0.85759145, 0.16739365;
  0.5261485, 0.83623755, 0.20160414;
  0.53042561, 0.83120191, 0.21578401;
  0.51923472, 0.84456325, 0.20460504;
  0.51619399, 0.8394258, 0.21675289;
  0.52033442, 0.82350183, 0.22736326;
  0.51918918, 0.86125731, 0.14587554;
  0.53306049, 0.85844493, 0.13643585;
  0.55121589, 0.83792102, 0.16855927;
  0.55469656, 0.88117456, 0.097349711;
  0.58562243, 0.84669423, 0.1922106;
  0.60785675, 0.82154167, 0.27972335;
  0.58494991, 0.83383542, 0.23636648;
  0.55553663, 0.85932696, 0.16484949;
  0.53456122, 0.86706024, 0.13361749;
  0.50965029, 0.84554297, 0.13649035;
  0.48466644, 0.8179751, 0.1467192;
  0.48131064, 0.80395007, 0.16184527;
  0.51307231, 0.79557258, 0.18357211;
  0.53769195, 0.78306997, 0.21901909;
  0.5262782, 0.77971965, 0.24553627;
  0.50132453, 0.80342084, 0.22918567;
  0.49660707, 0.85985732, 0.1585881;
  0.51309663, 0.90133929, 0.10357532;
  0.53081107, 0.8868022, 0.12319499;
  0.53131533, 0.86692244, 0.13761209;
  0.52424788, 0.83858609, 0.16088253;
  0.51843953, 0.79768473, 0.22154544;
  0.49644661, 0.77622628, 0.26466718;
  0.46295458, 0.80599892, 0.2215302;
  0.42853695, 0.8558203, 0.1394078;
  0.41173485, 0.8534472, 0.13476352;
  0.41011617, 0.85947657, 0.12003682;
  0.41747665, 0.83962643, 0.14506052;
  0.4320738, 0.81699651, 0.17840375;
  0.45531008, 0.82681489, 0.17058195;
  0.48132387, 0.84002119, 0.15712218;
  0.49868125, 0.84610653, 0.1436872;
  0.49486229, 0.85341823, 0.12522267;
  0.47285241, 0.8615346, 0.096922413;
  0.45697868, 0.8621518, 0.084772184;
  0.45962402, 0.86595953, 0.08184965;
  0.47426403, 0.86285526, 0.096931621;
  0.49264169, 0.85233057, 0.12358438;
  0.51326549, 0.84432173, 0.14300413;
  0.52908695, 0.84358197, 0.14692155;
  0.5332256, 0.85083818, 0.13431378;
  0.52956867, 0.86394954, 0.118187;
  0.52898252, 0.88425577, 0.10235573;
  0.52543509, 0.8930704, 0.1041684;
  0.51746124, 0.86685425, 0.15735552;
  0.49384317, 0.87628818, 0.14637563;
  0.47878468, 0.87054515, 0.15568429;
  0.50070536, 0.82878411, 0.21575035;
  0.51777965, 0.84644437, 0.16189995;
  0.51637113, 0.8702212, 0.12704925;
  0.50919724, 0.82496274, 0.21951106;
  0.49774173, 0.80476809, 0.26493162;
  0.49479905, 0.79341263, 0.28801006;
  0.48544747, 0.79299891, 0.26642066;
  0.47403273, 0.80264747, 0.22110778;
  0.47399214, 0.81341624, 0.18623322;
  0.48292759, 0.83288175, 0.15499578;
  0.50299287, 0.85348916, 0.13189337;
  0.52702522, 0.87755156, 0.10502715;
  0.52900088, 0.88990819, 0.095498115;
  0.50482279, 0.88049829, 0.10817692;
  0.47745329, 0.86612868, 0.11658026;
  0.46998376, 0.85103875, 0.13366289;
  0.48451668, 0.84430081, 0.14655054;
  0.49989685, 0.86090887, 0.12718886;
  0.51374555, 0.87480181, 0.11116725;
  0.52744859, 0.88682997, 0.10820985;
  0.5487107, 0.86382604, 0.16957989;
  0.55091918, 0.83672005, 0.21895215;
  0.51053435, 0.8249414, 0.19120732;
  0.44536644, 0.82674509, 0.13236609;
  0.40567982, 0.83452237, 0.11074964;
  0.41462994, 0.83482474, 0.13345154;
  0.44741836, 0.81557012, 0.18622421;
  0.47047645, 0.82692289, 0.18147653;
  0.48164937, 0.85651165, 0.14183269;
  0.48379073, 0.87687635, 0.11514916;
  0.47898006, 0.88147229, 0.11530665;
  0.47689372, 0.87459302, 0.12701033;
  0.47299752, 0.85897553, 0.14443016;
  0.45557758, 0.84061676, 0.17115265;
  0.42952901, 0.82361722, 0.19136125;
  0.41607764, 0.79540598, 0.22805962;
  0.41157848, 0.78886789, 0.23683561;
  0.4217121, 0.80884206, 0.2132054;
  0.45615491, 0.83254373, 0.20083618;
  0.50605702, 0.84986115, 0.20589471;
  0.53637731, 0.86329114, 0.19035526;
  0.53407109, 0.8615092, 0.15752691;
  0.5303877, 0.81720412, 0.20940453;
  0.52869278, 0.79488015, 0.26289955;
  0.50268376, 0.82786936, 0.21613738;
  0.47652146, 0.8631478, 0.16420671;
  0.46410942, 0.86424696, 0.16090262;
  0.44889405, 0.86048055, 0.15955243;
  0.4253374, 0.84493959, 0.17108761;
  0.40861911, 0.81340581, 0.20562777;
  0.41930434, 0.79548621, 0.23151521;
  0.44524738, 0.79301214, 0.24168916;
  0.4642179, 0.77077949, 0.27761728;
  0.4647823, 0.72606397, 0.34150606;
  0.45862481, 0.7322439, 0.31195465;
  0.43916667, 0.81802595, 0.15815766;
  0.42847556, 0.83388329, 0.14341897;
  0.4288671, 0.83154267, 0.16924259;
  0.44005176, 0.86464095, 0.12614439;
  0.46888244, 0.8479445, 0.14471526;
  0.47559378, 0.84754515, 0.14603844;
  0.46280342, 0.84558249, 0.15662067;
  0.4535242, 0.84450305, 0.15488867;
  0.45853707, 0.85583425, 0.11795148;
  0.47674263, 0.80020636, 0.20391613;
  0.47830606, 0.79493713, 0.2421965;
  0.48973095, 0.86962104, 0.15433265;
  0.55562526, 0.90061677, 0.13489038;
  0.61008865, 0.88789326, 0.14194837;
  0.5996654, 0.87758934, 0.11374974;
  0.55364937, 0.86163402, 0.10139164;
  0.51206017, 0.86095464, 0.089540586;
  0.49484563, 0.86595142, 0.087314337;
  0.49820283, 0.86455286, 0.092461079;
  0.50511163, 0.86593604, 0.082700521;
  0.51016861, 0.86071688, 0.098363258;
  0.50333738, 0.86613512, 0.12907797;
  0.47823757, 0.89222836, 0.12077832;
  0.45126551, 0.83503675, 0.19588464;
  0.42379031, 0.78789723, 0.24116984;
  0.4075923, 0.78099269, 0.23876989;
  0.40913665, 0.79162842, 0.22677255;
  0.42912754, 0.79685605, 0.2427056;
  0.44400609, 0.79347938, 0.26250058;
  0.44796455, 0.81285107, 0.24031934;
  0.44487262, 0.84236717, 0.19787121;
  0.44575584, 0.83425695, 0.19957581;
  0.44532079, 0.82395786, 0.19534446;
  0.45403254, 0.84115469, 0.16032609;
  0.47208455, 0.86995089, 0.11456943;
  0.49390227, 0.81437534, 0.20966309;
  0.49550062, 0.79233712, 0.25864094;
  0.47785851, 0.83473843, 0.20358989;
  0.45846435, 0.85474461, 0.16435039;
  0.44701004, 0.83089918, 0.18405011;
  0.42400354, 0.84232092, 0.158544;
  0.39382279, 0.84681374, 0.1461817;
  0.39082626, 0.80980289, 0.19895317;
  0.43288615, 0.79599547, 0.21970567;
  0.49852157, 0.84247637, 0.12566024;
  0.54820061, 0.85191369, 0.13718519;
  0.54065228, 0.88678813, 0.12408288;
  0.48439157, 0.86381769, 0.15270241;
  0.42234063, 0.79151756, 0.22415349;
  0.37733233, 0.77590966, 0.21449003;
  0.35472497, 0.792799, 0.17295507;
  0.34630659, 0.80543262, 0.1485493;
  0.34340891, 0.80922472, 0.14121535;
  0.34198356, 0.80963385, 0.13994968;
  0.34085587, 0.80918169, 0.14018758;
  0.3397254, 0.80872923, 0.14042497;
  0.33855629, 0.80856669, 0.14021569;
  0.33739114, 0.8084656, 0.13995986;
  0.33636764, 0.80780423, 0.14061765;
  0.33555365, 0.80667847, 0.14204396;
  0.33486483, 0.80575895, 0.14321361;
  0.33414719, 0.80532014, 0.14366484;
  0.33334824, 0.80495894, 0.14397077;
  0.33253318, 0.80446225, 0.14446047;
  0.33175859, 0.80383837, 0.14513287;
  0.3310408, 0.80310005, 0.1459906;
  0.33034065, 0.80237752, 0.14682122;
  0.32956186, 0.80199039, 0.14710414;
  0.32871643, 0.8019411, 0.14685036;
  0.32790878, 0.80187523, 0.14665006;
  0.32722881, 0.80155009, 0.14689465;
  0.32697999, 0.80122519, 0.14734975;
  0.32848549, 0.80185783, 0.14749062;
  0.33544469, 0.80569488, 0.14750749;
  0.35508788, 0.81876493, 0.14883626;
  0.39705107, 0.8471967, 0.15727887;
  0.46377739, 0.87894672, 0.18346608;
  0.54666317, 0.87821376, 0.26674229;
  0.61347824, 0.88254309, 0.32344392;
  0.65115279, 0.89502627, 0.31321564;
  0.66302431, 0.9097743, 0.25054571;
  0.66152912, 0.93359768, 0.15488169;
  0.65674448, 0.92596292, 0.09760841;
  0.65821773, 0.87356687, 0.11222603;
  0.68074423, 0.84754014, 0.11418857;
  0.71722639, 0.85939229, 0.079521567;
  0.75077569, 0.87158561, 0.057667367;
  0.75046182, 0.86607993, 0.056664012;
  0.71446455, 0.84579623, 0.095995978;
  0.67251176, 0.79922086, 0.18426387;
  0.6424818, 0.79309261, 0.20016403;
  0.65165102, 0.81599635, 0.15945216;
  0.70948756, 0.83863169, 0.070789449;
  0.80838811, 0.73398733, 0.11120109;
  0.89318204, 0.52925909, 0.31777814;
  0.91160619, 0.40558669, 0.46922296;
  0.87376124, 0.3994953, 0.47525281;
  0.80253112, 0.43991831, 0.41576797;
  0.72313261, 0.49707878, 0.3183451;
  0.68817019, 0.5242027, 0.26820028;
  0.71265781, 0.48176488, 0.35022742;
  0.75399393, 0.43161082, 0.48943841;
  0.76931238, 0.48141733, 0.49886674;
  0.75718123, 0.58543414, 0.42573959;
  0.73664832, 0.6883893, 0.32439971;
  0.71739912, 0.7645613, 0.23233646;
  0.69753653, 0.82198894, 0.16139087;
  0.67905074, 0.87744612, 0.091651976;
  0.67628729, 0.8770256, 0.10800214;
  0.67926443, 0.86528772, 0.15117666;
  0.67749619, 0.87226033, 0.16978064;
  0.66723216, 0.88009679, 0.16951506;
  0.66446924, 0.87014115, 0.17858282;
  0.68582225, 0.87162465, 0.17774895;
  0.71491259, 0.91598284, 0.13974249;
  0.74039978, 0.95605707, 0.10956357;
  0.74891651, 0.96216774, 0.11139077;
  0.73387122, 0.94017923, 0.15821531;
  0.70887327, 0.94238627, 0.17290837;
  0.68642539, 0.96558487, 0.14860553;
  0.67002475, 0.9850632, 0.123019;
  0.6602177, 0.99370474, 0.1109512;
  0.65560305, 0.99621546, 0.10727921;
  0.65302902, 0.99651575, 0.10680413;
  0.64857304, 0.9960351, 0.10779005;
  0.64024848, 0.99571276, 0.1090212;
  0.63025779, 0.99671972, 0.10818449;
  0.62154591, 0.99880111, 0.10512325;
  0.61499536, 1, 0.10291436;
  0.60897171, 0.99950898, 0.10300292;
  0.60221642, 0.99792016, 0.10453749;
  0.59548312, 0.99576843, 0.10664687;
  0.588238, 0.99368262, 0.10825893;
  0.58122706, 0.99071962, 0.11084375;
  0.57786489, 0.98734617, 0.11416353;
  0.57828957, 0.98628521, 0.11459994;
  0.57978243, 0.98805761, 0.11130056;
  0.57902944, 0.98997462, 0.10785103;
  0.575472, 0.99012583, 0.10689838;
  0.57114637, 0.98919082, 0.10754997;
  0.56955242, 0.98878986, 0.10773793;
  0.57524776, 0.9899466, 0.10637465;
  0.58925962, 0.99301147, 0.10286976;
  0.60634923, 0.99557483, 0.10042979;
  0.61812103, 0.99451709, 0.10330968;
  0.62230158, 0.99399728, 0.10482419;
  0.62239575, 0.99396503, 0.10506748;
  0.62062287, 0.99388957, 0.10512689;
  0.61709696, 0.99359572, 0.10542471;
  0.61204404, 0.99322653, 0.10577446;
  0.60721183, 0.99318504, 0.10554624;
  0.60480124, 0.99353635, 0.10469723;
  0.60650039, 0.99407482, 0.1037003;
  0.61084902, 0.99405158, 0.10372505;
  0.61372703, 0.99350983, 0.10447622;
  0.61356616, 0.99325716, 0.10463421;
  0.61155432, 0.99304414, 0.10475381;
  0.60880625, 0.99287438, 0.1049384;
  0.60523099, 0.99290717, 0.10484675;
  0.60027307, 0.99295616, 0.10461722;
  0.59444141, 0.99301213, 0.10434322;
  0.58875269, 0.99275494, 0.10454154;
  0.58385313, 0.99110144, 0.10666403;
  0.57964689, 0.98950356, 0.10853329;
  0.57664526, 0.98862493, 0.1078923;
  0.5737716, 0.98896319, 0.10863684;
  0.57213563, 0.98839945, 0.10929711;
  0.57080954, 0.98746419, 0.11043857;
  0.56978381, 0.98674166, 0.111242;
  0.56915706, 0.98670214, 0.11105667;
  0.56852883, 0.98729324, 0.11000305;
  0.56752235, 0.98768282, 0.10933894;
  0.56633878, 0.98715317, 0.1099108;
  0.56558979, 0.98633152, 0.110668;
  0.56708902, 0.98605084, 0.11066291;
  0.57294786, 0.98666453, 0.10958487;
  0.58200258, 0.9884457, 0.10684842;
  0.58933765, 0.99046016, 0.10373989;
  0.59379804, 0.99084306, 0.10311424;
  0.59606516, 0.99056137, 0.10339721;
  0.59722781, 0.99013424, 0.10376947;
  0.59815437, 0.98971796, 0.10414416;
  0.59914958, 0.9894191, 0.10445212;
  0.59996927, 0.98919463, 0.10472064;
  0.60038334, 0.98904848, 0.10485528;
  0.60049343, 0.98909771, 0.10465835;
  0.60084951, 0.98918211, 0.10444176;
  0.60189664, 0.989106, 0.10448543;
  0.60315067, 0.98881114, 0.10481323;
  0.60347927, 0.98849434, 0.10515293;
  0.603046, 0.9885996, 0.10491861;
  0.60261577, 0.98863655, 0.10487612;
  0.60247779, 0.98867679, 0.10484542;
  0.60245788, 0.98867607, 0.10483497;
  0.60241079, 0.98859107, 0.10493573;
  0.6024369, 0.98857558, 0.10498334;
  0.60328209, 0.98872107, 0.10481365;
  0.60606027, 0.9889527, 0.10449865;
  0.61109781, 0.98917252, 0.10418347;
  0.61655879, 0.98903519, 0.10446966;
  0.61942661, 0.98839414, 0.10562639;
  0.61924142, 0.98796165, 0.10654407;
  0.61744082, 0.98807037, 0.10656194;
  0.61567187, 0.98841584, 0.1060496;
  0.61536258, 0.9887892, 0.10552099;
  0.61823207, 0.98939335, 0.10518654;
  0.62633419, 0.99041116, 0.10545727;
  0.63910323, 0.99104631, 0.10779436;
  0.6527279, 0.99111223, 0.11153736;
  0.66495419, 0.99325895, 0.1109477;
  0.67220491, 0.99666047, 0.10676344;
  0.6748395, 0.99769354, 0.10551191;
  0.67538029, 0.99742723, 0.10600074;
  0.67612541, 0.99688005, 0.10659426;
  0.67874384, 0.99580193, 0.10717523;
  0.68330514, 0.9932307, 0.10895611;
  0.68730253, 0.98985821, 0.11180847;
  0.68904316, 0.98846424, 0.11240305;
  0.68905658, 0.98813576, 0.11220531;
  0.68827271, 0.98799211, 0.11223712;
  0.6872642, 0.98816371, 0.11196941;
  0.68660283, 0.98852366, 0.11131386;
  0.68627548, 0.98859984, 0.11097804;
  0.68534887, 0.9882741, 0.11155905;
  0.68336952, 0.98814845, 0.11217896;
  0.68111527, 0.98847485, 0.11205716;
  0.67967349, 0.98894858, 0.11152246;
  0.67896771, 0.98941875, 0.11099952;
  0.67830294, 0.99000609, 0.1104195;
  0.67744434, 0.99072665, 0.10964213;
  0.67685342, 0.991364, 0.10874745;
  0.67702723, 0.99167883, 0.10802277;
  0.67754078, 0.99157041, 0.10787751;
  0.677827, 0.99118185, 0.1082368;
  0.67772198, 0.99065906, 0.10890101;
  0.67754775, 0.9901315, 0.10955516;
  0.67755008, 0.98954558, 0.11021791;
  0.67752349, 0.98907816, 0.11075582;
  0.6773954, 0.98896027, 0.11088532;
  0.67749327, 0.9890995, 0.11060459;
  0.67792702, 0.98902094, 0.11057109;
  0.67845392, 0.98890412, 0.11057641;
  0.67899597, 0.98917401, 0.10993082;
  0.679555, 0.98942113, 0.10924017;
  0.68010527, 0.98892772, 0.10968116;
  0.6804781, 0.98786783, 0.11113051;
  0.68066859, 0.98710233, 0.11231796;
  0.68079597, 0.9871937, 0.11225273;
  0.68088847, 0.9875868, 0.11170966;
  0.68073809, 0.98774493, 0.11159982;
  0.68034887, 0.98780072, 0.11174396;
  0.6799612, 0.98795617, 0.11178044;
  0.67966759, 0.98833311, 0.11148527;
  0.67967564, 0.98869026, 0.11089377;
  0.68009698, 0.98843873, 0.1103337;
  0.68091339, 0.98697913, 0.11035397;
  0.68218058, 0.98442852, 0.11114922;
  0.68356466, 0.98183811, 0.11227098;
  0.68428844, 0.979918, 0.1133879;
  0.68449271, 0.97866738, 0.11432555;
  0.68445599, 0.97773731, 0.11528397;
  0.68432891, 0.97704363, 0.11606387;
  0.68426198, 0.9765709, 0.11645925;
  0.68418264, 0.97643673, 0.11640844;
  0.68397081, 0.97671962, 0.1159437;
  0.6835767, 0.97714424, 0.11537762;
  0.68293184, 0.97734308, 0.11516945;
  0.68221569, 0.97738463, 0.1151834;
  0.68187881, 0.97750473, 0.1149912;
  0.6819979, 0.97755408, 0.11478588;
  0.68239552, 0.97737002, 0.11477591;
  0.68291306, 0.97693205, 0.11505361;
  0.68344104, 0.97648489, 0.11534683;
  0.68386787, 0.97615802, 0.11557308;
  0.68412364, 0.97604537, 0.11560668;
  0.68419969, 0.976035, 0.11556641;
  0.68421412, 0.97592163, 0.11560687;
  0.68434083, 0.97552562, 0.11571443;
  0.68482494, 0.974612, 0.11598579;
  0.68582141, 0.97330201, 0.11642368;
  0.68698883, 0.97209096, 0.11714898;
  0.68753946, 0.97152424, 0.11789033;
  0.68724883, 0.97189814, 0.11791457;
  0.68663681, 0.97272545, 0.11734534;
  0.68650603, 0.97302163, 0.11638218;
  0.68592763, 0.97310793, 0.11702356;
  0.68683964, 0.97037607, 0.11807226;
  0.69309098, 0.95823336, 0.12334579;
  0.70981801, 0.92290908, 0.14699332;
  0.7289958, 0.86637956, 0.20481636;
  0.73492461, 0.83458948, 0.26362598;
  0.74376571, 0.85545188, 0.25571179;
  0.76264298, 0.87880445, 0.22419661;
  0.77821004, 0.88183123, 0.21903545;
  0.78392464, 0.8920598, 0.20222847;
  0.78095102, 0.91063976, 0.16971889;
  0.77613306, 0.92436159, 0.14548229;
  0.77414966, 0.92728436, 0.13925086;
  0.77389228, 0.92868268, 0.1377795;
  0.7745353, 0.93236637, 0.13177331;
  0.78276849, 0.92405605, 0.12893991;
  0.81187671, 0.88297594, 0.15634444;
  0.85218728, 0.83526886, 0.20929888;
  0.86227125, 0.82053006, 0.23443463;
  0.8480798, 0.84062922, 0.19966501;
  0.83259737, 0.86960006, 0.16002327;
  0.80399358, 0.88934726, 0.13674586;
  0.75869405, 0.89474237, 0.11518095;
  0.71612883, 0.87900603, 0.10385768;
  0.70274276, 0.85184228, 0.12060457;
  0.70728344, 0.85339272, 0.1252096;
  0.70926487, 0.8567394, 0.12431751;
  0.70014447, 0.85736918, 0.1206537;
  0.6875053, 0.85916591, 0.11825487;
  0.68117946, 0.86157298, 0.1191971;
  0.67779762, 0.86549175, 0.11418777;
  0.66994268, 0.86988521, 0.10432512;
  0.65349936, 0.88635623, 0.086918235;
  0.63920462, 0.87729722, 0.11093606;
  0.63392812, 0.83479977, 0.1689297;
  0.62591636, 0.82166535, 0.16912358;
  0.62017876, 0.84928685, 0.10141919;
  0.63623863, 0.82938176, 0.11689599;
  0.65637839, 0.77642864, 0.22212648;
  0.6582157, 0.80099475, 0.22194237;
  0.63825381, 0.8763845, 0.13313361;
  0.61761439, 0.87731862, 0.1343448;
  0.61524177, 0.80528277, 0.22654143;
  0.62769455, 0.79068208, 0.21945566;
  0.63632786, 0.84202242, 0.12734935;
  0.63027763, 0.86681938, 0.10448682;
  0.60892612, 0.86692345, 0.12965915;
  0.58864874, 0.84919494, 0.16510828;
  0.58261633, 0.81535667, 0.20395127;
  0.5869512, 0.80623251, 0.194985;
  0.58954799, 0.83510065, 0.13178675;
  0.58659005, 0.85404074, 0.089384124;
